@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,noap,rchn,strg,umzg,untr}
@data
"ich wurde von der Kundenbetreuung auf die zwei tausend über verwiesen wegen einer Störung und Telefon abstellen diese Person legte einfach auf und ließ mich ohne Antwort man wollte mir einfach keine Auskunft geben also sehr unzufrieden die Dame", knbr
"es ist eine Riesen Sauerei was die Telekom mit ihren Kunden macht die schon Jahrzehnte lang dabei sind indem sie einfach die Telefon Anlage abklemmen ohne jeden ersichtlichen Grund und ich sage ihnen gleich ich werde ihnen kündigen und werde sie mit Schadens Ersatz Forderungen überziehen das die Wände wackeln  das ist ein Unding was sie machen eine Sauerei eine bodenlose", kdsv
"und auch mit der anderen Nummer nicht von Starcom  dann sollte man das so gliedern das man mit einer Nummer alle Vorgänge bearbeiten kann über die Telefonnummer das wär okay alles andere ist verwirrend danke", rchn
"und auch mit der anderen Nummer nicht von Starcom  dann sollte man das so gliedern das man mit einer Nummer alle Vorgänge bearbeiten kann über die Telefonnummer das wär okay alles andere ist verwirrend danke", kdsv
"die  die Hotline hat nicht verstanden was mein Problem ist war bei meinen Nachfragen ausgesprochen unfreundlich", kmpt
"die Mitarbeiterin legt einfach das Telefon auf ich bin so verärgert das ich kündigen will das kann nicht sein seit zwei Wochen funktioniert meine Leitung nicht und sie will mir keinen Termin geben ich will dass dieser Frau gekündigt wird das kann doch nicht sein das sie einfach das Telefon auflegt", noap
"die Mitarbeiterin legt einfach das Telefon auf ich bin so verärgert das ich kündigen will das kann nicht sein seit zwei Wochen funktioniert meine Leitung nicht und sie will mir keinen Termin geben ich will dass dieser Frau gekündigt wird das kann doch nicht sein das sie einfach das Telefon auflegt", strg
"die Freundlichkeit am Telefon und die Beratung  könnte viel besser sein und nicht nur das man hier verarscht wird", noap
"es ist kein Wunder das  Kunden abspringen und dann zu anderen Anbietern gehen wie zum Beispiel Arcor oder eins und eins  unflexibel  nicht möglich ganz schlecht ganz schlechter Kundenservice", kdsv
"sie hat einfach das Telefon aufgelegt", noap
"mein  einen Software Fehler damit zu rechtfertigen  Handy nicht klingelt dann dann gehen die Geschäfte flöten und ich kann nicht wieder ein und  ausschalten wie oft soll ich das denn machen", kdsv
"mein  einen Software Fehler damit zu rechtfertigen  Handy nicht klingelt dann dann gehen die Geschäfte flöten und ich kann nicht wieder ein und  ausschalten wie oft soll ich das denn machen", noap
"weggedrückt und dann kam ihr Tonband Stimme das ist sehr sehr schlecht", knbr
"beendet und wurde mittendrin beendet ich würde gern wieder das Gespräch aufnehmen das Gespräch war noch nicht beendet", knbr
"ich wurde weggedrückt man hat mich nicht außen beraten und das sehr schnippisch unmöglicher Service Service kann man das nicht nennen", knbr
"kein Gespräch stattgefunden  es hat überhaupt kein Gespräch stattgefunden hier hängt man seit einer halben Stunde in dieser Hotline und nichts passiert und ob man nichts besseres zu tun hat das ist  hier wirklich zum Kotzen bei ihnen hier nichts funktioniert ist ja grauenvoll", noap
"kein Gespräch stattgefunden  es hat überhaupt kein Gespräch stattgefunden hier hängt man seit einer halben Stunde in dieser Hotline und nichts passiert und ob man nichts besseres zu tun hat das ist  hier wirklich zum Kotzen bei ihnen hier nichts funktioniert ist ja grauenvoll", untr
"mein Gespräch war überhaupt noch nicht beendet war nicht abgeschlossen das Gespräch", knbr
"sehr ja witzig ich  hab noch überhaupt kein Service Gespräch gehabt", untr
"ich habe  eine drei viertel Stunde in ihrer Leitung  gehangen um  drei Mal  verbunden zu werden  dauert die Beantwortung  ja eine drei viertel Stunde  bisher konnte mir niemand darauf eine Antwort geben", noap
"ich habe  eine drei viertel Stunde in ihrer Leitung  gehangen um  drei Mal  verbunden zu werden  dauert die Beantwortung  ja eine drei viertel Stunde  bisher konnte mir niemand darauf eine Antwort geben", knbr
"nach dreißig Minuten keine zuständige Verbindung", noap
"nach dreißig Minuten keine zuständige Verbindung", knbr
"die Ausführung eines Auftrages  und das mir ihre Mitarbeiterin einfach das Gespräch beendet und auflegt das finde ich unmöglich ja aber dann kann man  bleibt einem nichts anderes übrig als zu wechseln wenn sie nur die Ossis da dran haben", noap
"die Kundenberater die Kundenberater sind in meinen Augen unkompetent", kmpt
"ich hab sehr viel Ärger mit meinem Speed Port  fünf hundert zwei  und komme  sehr  schlecht ins Internet rein im Moment hab ich und das ärgert mich sehr", kdsv
"ich hab sehr viel Ärger mit meinem Speed Port  fünf hundert zwei  und komme  sehr  schlecht ins Internet rein im Moment hab ich und das ärgert mich sehr", strg
"Kanone bis man mal zu einem Betreuer kommt das ist echt eine Zumutung", noap
"ich habe gerade mit einem  telefoniert und  und mich mit ihnen  verbunden bin sehr sehr unzufrieden", rchn
"ich habe gerade mit einem  telefoniert und  und mich mit ihnen  verbunden bin sehr sehr unzufrieden", noap
"gar keiner geantwortet", knbr
"Wiederholung", noap
"so zur Tages Ordnung kommt", kdsv
"das Gespräch wurde unterbrochen und wir konnten die Angelegenheit nicht klären", knbr
"ich ich empfinde das als Verarschung was bei ihnen abgeht das hat nichts mehr mit Kundenservice zu tun es sollte gestern mein Anschluss freigeschaltet werden dann hör ich von ihren Mitarbeitern am Wochenende arbeiten sie nicht was sind sie für ein Unternehmen die Frage stell ich mir  gerade und dann drücken sie mich einfach weg", kdsv
"ich ich empfinde das als Verarschung was bei ihnen abgeht das hat nichts mehr mit Kundenservice zu tun es sollte gestern mein Anschluss freigeschaltet werden dann hör ich von ihren Mitarbeitern am Wochenende arbeiten sie nicht was sind sie für ein Unternehmen die Frage stell ich mir  gerade und dann drücken sie mich einfach weg", knbr
"die kann man schon da weg schicken man muss sich auch benehmen am Telefon mit andere Leute zu sprechen schnell wie möglich das mein Telefon offen wird erwarte ich von ihnen", kdsv
"die kann man schon da weg schicken man muss sich auch benehmen am Telefon mit andere Leute zu sprechen schnell wie möglich das mein Telefon offen wird erwarte ich von ihnen", kmpt
"ich hab euch heute um vierzehn Uhr dreißig  fünfzehn Uhr dreißig zwölf oder dreizehn mal angerufen jetzt ist es das dreizehnte oder vierzehnte Mal jetzt haben wir fünfzehn Uhr neun und dreißig  richtig einzuhalten ich hab ein Schreiben gekriegt Auftrags Bestätigung heute Kundendienst Monteur zwölf Uhr bis sechzehn Uhr heute wird mir am Telefon ständig gesagt von vierzehn Uhr dreißig vier Mal habt ihr meine Daten im PC zwölf Mal habt ihr die nicht im PC komm ich mir verarscht vor ihr könnte euch was einfallen lassen um das wieder gut machen zu können", knbr
"ich hab euch heute um vierzehn Uhr dreißig  fünfzehn Uhr dreißig zwölf oder dreizehn mal angerufen jetzt ist es das dreizehnte oder vierzehnte Mal jetzt haben wir fünfzehn Uhr neun und dreißig  richtig einzuhalten ich hab ein Schreiben gekriegt Auftrags Bestätigung heute Kundendienst Monteur zwölf Uhr bis sechzehn Uhr heute wird mir am Telefon ständig gesagt von vierzehn Uhr dreißig vier Mal habt ihr meine Daten im PC zwölf Mal habt ihr die nicht im PC komm ich mir verarscht vor ihr könnte euch was einfallen lassen um das wieder gut machen zu können", kdsv
"ein Monteur von ihnen hier aus Berlin der Herr  hat bei mir die Arbeiten begonnen  er muss noch mal her ich brauche dringend ganz schnell einen Termin das der noch mal herkommt und die Arbeiten fertig macht", kdsv
"ein Monteur von ihnen hier aus Berlin der Herr  hat bei mir die Arbeiten begonnen  er muss noch mal her ich brauche dringend ganz schnell einen Termin das der noch mal herkommt und die Arbeiten fertig macht", noap
"ich hab über zwanzig Minuten gewartet danke", noap
"die die Mitarbeiterin war äußerst unfreundlich und hat sich geweigert ihren Namen zu nennen unkooperativ und  wie gesagt ich bin fassungslos das sie nicht ihren Namen genannt hat", kmpt
"ich versuche seit  Adress Daten richtig einzutragen", kdsv
"ich konnte mit der Kollegin gar nicht reden weil es sofort  unterbrochen gewesen ist ich möchte bitte zurückgestellt werden dahin wo ich her wo wo das Gespräch gerade her gekommen ist", noap
"ich wurde einfach unterbrochen in meinem Gespräch und da sind sie rein gekommen um die Kunden Abfrage ob ich zufrieden bin mit dem Gespräch mehr möchte ich nicht ich möchte wider verbunden werden", knbr
"es schließt jemand Verträge ab die nicht auf unserem Mist gewachsen sind  und es ist keiner in der Lage das am Telefon zu klären das dieser Vertrag im Endeffekt nicht von uns gemacht wurde ist im Prinzip null und nichtig ist keiner an die Daten rankommt und wir die Gearschten sind so und das bin ich völlig unzufrieden mit das da kein Vorgesetzter ist von wegen der an diese Daten heran kommt und sich damit am Telefon auseinander setzt weil ob am Telefon oder ob das schriftlich ist das kann keiner kontrollieren wer ich bin", kdsv
"ich wollte nur wissen ob mein Telefon in Ordnung ist oder ob  an der Leitung liegt weil ich hab keinen Empfang und auch kein Telefon geht raus kein Telefonat was anderes wollte ich nicht wissen ich sitz jetzt  eine halbe Stunde schon und es geht nicht los", strg
"ich wollte nur wissen ob mein Telefon in Ordnung ist oder ob  an der Leitung liegt weil ich hab keinen Empfang und auch kein Telefon geht raus kein Telefonat was anderes wollte ich nicht wissen ich sitz jetzt  eine halbe Stunde schon und es geht nicht los", knbr
"von ihrer Seite aber  andere Stelle die hatten eine  auch eine Kündigung erhalten also eins und eins hat auch eine Kündigung erhalten ja und keiner weiß jetzt eigentlich warum ich hier eine Kündigung von ihrer Seite habe obwohl die andere Seite und  die andere Stelle also eins und eins auch eine Kündigung hat also im Endeffekt hab ich jetzt keinen Telefonanschluss wie ist das ich versteh  einfach nicht mehr und wie gesagt der Mitarbeiter hat einfach aufgelegt", noap
"von ihrer Seite aber  andere Stelle die hatten eine  auch eine Kündigung erhalten also eins und eins hat auch eine Kündigung erhalten ja und keiner weiß jetzt eigentlich warum ich hier eine Kündigung von ihrer Seite habe obwohl die andere Seite und  die andere Stelle also eins und eins auch eine Kündigung hat also im Endeffekt hab ich jetzt keinen Telefonanschluss wie ist das ich versteh  einfach nicht mehr und wie gesagt der Mitarbeiter hat einfach aufgelegt", kdsv
"unzufriedene Antwort die hatte auch keine Ahnung das sollte nicht sein", kmpt
"seit über einer Woche ohne DSL Leitung und die Telekom ist nicht in der Lage den Kabel Bruch im Erdreich zu reparieren", strg
"seit über einer Woche ohne DSL Leitung und die Telekom ist nicht in der Lage den Kabel Bruch im Erdreich zu reparieren", kdsv
"gebucht und  wird jetzt von meinem Konto abgezogen das find ich schon eine Frechheit ich hatte einen Anruf bekommen und  da ist mir schnell irgendwas gesagt worden und ich hatte gesagt ich überlege es mir noch und schon war der Xtra Tarif eingerichtet Xtra Weekend und damit möchte ich energisch protestieren dagegen das ich irgendwelche Kosten bezahlen muss", kdsv
"gebucht und  wird jetzt von meinem Konto abgezogen das find ich schon eine Frechheit ich hatte einen Anruf bekommen und  da ist mir schnell irgendwas gesagt worden und ich hatte gesagt ich überlege es mir noch und schon war der Xtra Tarif eingerichtet Xtra Weekend und damit möchte ich energisch protestieren dagegen das ich irgendwelche Kosten bezahlen muss", rchn
"ich hätte gern einen früheren Termin zur Behebung der Störung meines Festnetz Telefons bekommen wenn ich mein Festnetz Telefon vier Tage lang nicht nutzen kann ist das sehr sehr unzureichend das ich es beruflich benötige", strg
"ich hätte gern einen früheren Termin zur Behebung der Störung meines Festnetz Telefons bekommen wenn ich mein Festnetz Telefon vier Tage lang nicht nutzen kann ist das sehr sehr unzureichend das ich es beruflich benötige", kdsv
"ich hab überhaupt keine Antwort auf meine Frage erhalten das Gespräch wurde einfach unterbrochen", knbr
"ich bitte den Service um Hilfe und die Frau legt auf weil sie  aus dem Grund weil sie  nicht helfen kann legt sie einfach auf", noap
"die Kommunikations Ebene und die Unverschämtheit  im Gespräch und das abwürgen das man jemanden dann einfach abwürgt", knbr
"einen Fach Arbeiter ran ich werd nur von einer Seite auf eine anderen geschoben und mein Problem bleibt immer noch erhalten", noap
"na was ist denn das für ein Scheiß ich  werde hier drei Mal rausgeschmissen und jetzt soll ich ein Gespräch bewerten obwohl ich noch gar keins hatte", untr
"nicht so war wie ich es mir gewünscht hätte ich hätte mir gewünscht das ein Mitarbeiter von  online mir sagen kann mit welchem Server ich rauskomme um  Mails  zu leiten dann wurde mir gesagt wir sind nur für Privatkunden zuständig obwohl ich die Firmen Hotline angerufen habe man sollte doch soll mich wieder woanders melden das ist eine Unmöglichkeit eine  Unverschämtheit eine Dreistigkeit von  online Firmenkunden so zu behandeln ich habe geschlagene ein und vierzig Minuten gebracht um bis hierher zu kommen und es ist kein Problem gelöst sorry sehr unzufrieden", kdsv
"sehr schlechter Service von der Telekom mein Telefon geht seit Freitag nicht mehr über  Wochenende wird nichts repariert erst am Montag ganz schlecht", strg
"es gab überhaupt kein Gespräch ich war in der Warteschleife dann war irgendwie zwei Sekunden gar nichts dann war wieder Warteschleife dann hat zwei Mal geklingelt dann war ich wieder in der Warteschleife und dann kam wieder gar nichts und jetzt kommt die Bewertung ein Spaß und die fragt mich wie das Beratungs Gespräch war  reicht das als unzufrieden", knbr
"hier ist überhaupt kein Gespräch zustande gekommen ich hab keine Antwort bekommen auf einmal war die der Anschluss weg", knbr
"keine Verbindung zum Service erhalten also ich es ist weiß nicht was da los ist  ich hab nur die Bewertung bekommen und nie eine Verbindung zum Service es ist unglaublich", knbr
"ich wurd ich wurde nicht mehr beraten sondern einfach aus der Leitung geworfen", knbr
"weil", noap
"Mitarbeiter unfähig mir zu helfen Mitarbeiter mit aggressivem Grundton in der Stimme und seit Wochen seit drei Wochen darf ich mir alles selber erarbeiten ich bin hunderte Stunden in irgendwelchen Warteschleifen und kriege immer wieder inkompetente Mitarbeiter ans Telefon das ist eine Katastrophe und eine Schande für die Telekom", kmpt
