@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,untr,noap}
@data
"ich hab  letzte Woche ein Handy bestellt beziehungsweise mein Vertrag  um vier und zwanzig Monate verlängert daran war ein Handy geknüpft ich hab das Ganze im Internet gemacht online es war eindeutig  im Internet zu sehen dass keine Versandkosten von fünf Euro anfallen für dieses Handy und zwei Tage später kam dann ein Schreiben dass doch Versandkosten anfallen und heut kam das Handy mit dem $D $H $L Standard Paket und tatsächlich fünf Euro Versandkosten sind fällig und werden jetzt von meinem Konto abgebucht ich hab verschiedene Telefonate schon geführt mit dem Kundenservice keiner kann mir helfen der Eine meint er versucht zuleiten deshalb bin ich sehr unzufrieden mit dem was hier  stattfindet und warum die eine Stelle nicht weiß was die andere tut", kdsv
"sehr  sehr unfreundlich", kmpt
"die Rufnummer  war nicht erreichbar es kam die Ansage man ruft außerhalb der Geschäftszeit an und das mittags um dreizehn Uhr danke", knbr
"dass der Anruf einfach abgelehnt wurde nachdem gesagt wurde ich solle warten wurde ich mit diesem Sprachcomputer verbunden", knbr
"ich bin gar nicht fertig bedient worden", untr
"ich bin einfach abgewürgt wurden von Ihrem Kundenberater ich bin seit über zwanzig Jahren bin ich  Kunde unmöglich so was", untr
"Gespräch wurde abgebrochen", untr
"ich warte auf einen Kundenberater und werde nicht verbunden sondern direkt in diese Befragung geleitet", knbr
"ich habe keine richtige   Auskunft bekommen", noap
"Service", noap
"ich bin nicht beraten worden es fand kein Gespräch statt ich bin direkt nach ja direkt in die Zufriedenheits Befragung geleitet worden ich hatte das Gefühl weggedrückt worden zu sein", untr
"konnt ich leider konnt ich kein Gespräch bewerten weil kein Gespräch stattgefunden hat ich wurde zu keinem Sachbearbeiter geleitet", knbr
"es gab eine Gutschrift für ein Gerät was  mit der Post zugestellt worden ist das wir nicht angenommen haben das war im Monat Juli zwei tausend und neun es ist offenbar bis jetzt gelungen das Gerät wieder zu orten zu finden als unbenutzten Posteingang bei der Telekom und wir warten seit Juli eine Gutschrift und es ist offenbar unmöglich diese Gutschrift zu bekommen und es ist offenbar auch nicht möglich für Ihre Kollegen diesen Vorgang nachzuvollziehen es gab mehrere Gespräche dort wurd das alles geklärt nur die Gutschrift ist nie gekommen und heute  war die Nachvollziehbarkeit des Vorgangs offensichtlich überhaupt nicht  vorhanden", kdsv
"fünf Monate warte ich auf meine Umstellung meines Tarifes und das nervt und ob ich da zufrieden bin  was denken Sie", kdsv
"seit vier Wochen habe ich um einen Festnetzanschluss gebeten ich bin dreimal versetzt worden und deswegen bin ich sehr unzufrieden mit der Telekom", kdsv
"ich möchte diese  korrigieren ich bin mit diesem    Gespräch sehr sehr zufrieden gewesen das heißt ich bitte um eine Korrektur dieses   dieser Aufnahme das heißt ich bin sehr sehr zufrieden als Kunde bitte notieren Sie das bitte um Gottes Willen ich hab das akustische im Auto schlecht verstanden deswegen hab ich die verkehrte Zahl genannt entschuldigen Sie das bitte also ich bin nach wie vor ein ganz treuer Kunde ich hoffe dass Sie das auch  so notieren können ja das war dann bedank ich mich erstmal bei Ihnen", noap
"ich bin jetzt seit mehreren Anrufen da hinterher ein Status über ein von mir  erteilten Auftrag zu bekommen das ist jetzt inzwischen mein vierter oder fünfter Anruf und  das ist einfach keine Kundenbetreuung das ist  eigentlich eine Lachnummer ich will ein V-DSL Anschluss haben und man hat mir gesagt das funktioniert und Freischaltung zum drei und zwanzigsten zehnten  jetzt kann man nur noch mir noch nicht mal sagen  wo der Auftrag hängt ob es da technische Probleme gibt und  da muss ich einfach sagen das ist eine inkompetente Hotline", kdsv
"ich bin jetzt seit mehreren Anrufen da hinterher ein Status über ein von mir  erteilten Auftrag zu bekommen das ist jetzt inzwischen mein vierter oder fünfter Anruf und  das ist einfach keine Kundenbetreuung das ist  eigentlich eine Lachnummer ich will ein V-DSL Anschluss haben und man hat mir gesagt das funktioniert und Freischaltung zum drei und zwanzigsten zehnten  jetzt kann man nur noch mir noch nicht mal sagen  wo der Auftrag hängt ob es da technische Probleme gibt und  da muss ich einfach sagen das ist eine inkompetente Hotline", kmpt
"ich wurde einfach abgehangen", untr
"Berater sehr unfreundlich und sehr inkompetent und hat meine Störung nicht aufgenommen ich bitte gerne um Rückruf", kmpt
"Berater sehr unfreundlich und sehr inkompetent und hat meine Störung nicht aufgenommen ich bitte gerne um Rückruf", kdsv
"nach meinen Fragen wurde das Gespräch unterbrochen und meldete sich keiner mehr tschüss", untr
"es hat kein Gespräch stattgefunden", knbr
"keine Verbindung bekommen zum Berater", knbr
"ich habe am zwei und zwanzigsten Oktober bei Ihrem Techniker der bei mir im Haus war ein Router bestellt dabei wurde mir gesagt er würde innerhalb von zwei Tagen geliefert heute habe ich nachgefragt und erfahren dass ich ihn erst am dreißigsten Oktober erhalten soll das ist dann über eine Woche  einen Tag später gekommen als er sollte und es hatte noch ein paar Tage gedauert bis er überhaupt zur Verfügung stand mit dem Service bin ich nicht zufrieden", kdsv
"ich habe kein Gespräch führen können da ich weggedrückt wurde es hat kein Gespräch stattgefunden", knbr
"das war eigentlich weniger das heutige Gespräch mehr war das gestrige Gespräch weil ich gestern mit Ihnen gesprochen habe und da ging es um meinen Vertrag ob der wieder geleitet ob ich ihn wieder nehme oder nicht und dann hat geheißen ich bekomm einen neuen weil ich auch ein neuen Relax Vertrag bekomme und so  mit ganz anderen  Preise und  das hat mir in einem Schreiben das ich heute bekommen hab überhaupt nicht miteinander gepasst weil hier drinsteht wieder Ihr Vertrag bleibt unverändert bestehen was ja nicht stimmt", kdsv
"ich habe gar keine Verbindung mit einem Berater bekommen es war alles ruhig und ich  hatte gar keinen an der Leitung", knbr
"mir nicht helfen ich sollte im Internet danach einfach nur  was nachschauen das ist kein Support für mich", kdsv
"Ihr Kollege hat mir nicht geholfen und hat einfach aufgelegt obwohl ich noch  noch nicht fertig war", untr
"ich wurde auf diese Nummer hin verbunden und  wurde dann   ich hab keinen Berater danach mehr gesprochen ich saß zwanzig Minuten in der Warteschleife und jetzt soll ich mich über die Zufriedenheit äußern sehr schön  ich wollte eigentlich irgendeinen Menschen sprechen", kmpt
"ich wurde auf diese Nummer hin verbunden und  wurde dann   ich hab keinen Berater danach mehr gesprochen ich saß zwanzig Minuten in der Warteschleife und jetzt soll ich mich über die Zufriedenheit äußern sehr schön  ich wollte eigentlich irgendeinen Menschen sprechen", knbr
"jeder Mitarbeiter von Ihnen gibt eine andere Auskunft", noap
"die Dame hat einfach aufgelegt", untr
"Ihre Frage mir das Telefongespräch weggenommen ich war im Service drin", untr
"der Besuch wird eine halbe Stunde vorher angekündigt und genau das ist nicht geschehen", kdsv
"also Ihr Serviceberater einfach hat Telefon aufgelegt warum und T-Mobile ist immer so", untr
"ich bin nicht  ich bin nicht aufgeklärt worden über die Sache jetzt direkt  wie ich da jetzt mit dem Router verfahren soll", kdsv
"keine endgültige   Antwort von der Service Dame erhalten ich sollte mich dazu bezüglich noch mal per Email melden  ich find in solchen Angelegenheiten reicht auch wenn ich telefonisch anrufe", noap
"da reichen sechzig Sekunden nicht aus ich sitze jetzt zwanzig Minuten am Telefon und habe noch keinerlei Service erhalten von einem jungen Mann  insgesamt eine Minute und er hat mich an ein neuen Mitarbeiter verwiesen da wart ich jetzt wiederum seit acht Minuten da fragen Sie hier Sie besitzen die Frechheit überhaupt solche Umfragen zu machen", kmpt
"ich bin ich bin zweimal aus der Leitung geworfen worden von Kollegen", untr
"der Name  des Beraters den hat er nicht preisgegeben und er ging auf meine Forderungen nicht ein", noap
"also wir versuchen seit längerer Zeit einen DSL Vertrag bei der Telekom zu bekommen man bekommt jedes Mal eine andere Aussage bei den Servicemitarbeitern jedes Mal ändert sich irgendwas und das macht einfach keine Lust mehr Kunde bei der Telekom zu werden und es gibt Alternativen wir werden jetzt noch einen letzten Versuch machen trotzdem bei der Telekom DSL zu bekommen aber danach ist Ende", kdsv
"der Mitarbeiter war völlig desinteressiert", kmpt
"die Frau war sehr sehr", noap
"ich sollte in die ich sollte in die Wartschleife und bin rausgekickt worden", knbr
"ich häng zwanzig Minuten schon in der", kmpt
"na das ist zwei Monate auf mein  Telefonanschluss warten muss mittlerweile schon sechs Auftragsbestätigung", kdsv
"die Möglichkeit in einen Business Tarif zu wechseln da man sich einen Rahmenvertrag anschließen muss was ich absolut nicht für   ausreichend als Informationsgehalt empfand danke", kdsv
"keine Zugangsdaten erhalten obwohl das dritte Mal verlängert wird", kdsv
"die Abrechnung meines monatlichen  Internet Flat für mein iPhone wurde ungenau abgerechnet", kdsv
"die  die Mitarbeiterin war klasse die Wartezeiten waren entsetzlich", kmpt
"ich habe keine Lösung für mein Problem bei Ihnen erhalten", noap
"ich habe keinen Service erfahren nicht zufriedenstellend", noap
"ich war grad im Gespräch mit dem Service Mann der mich beraten wollte und dann fangen Sie mit dieser  Umfrage an das find ich ja ich sag lieber nicht tschüss", untr
"mir wurde nicht geholfen da  keine Namen genannt werden dürfen  Telefon und der Vertrag der mir bei einem Gespräch heut Nachmittag zugesendet werden sollte nicht bei mir ankam der sollte gefaxt werden das ist nicht geschehen und der Kollegen eben sagte er könne es nicht faxen wollte es oder dürfte es nicht wieder faxen und ich solle auf einem Rückruf warten", kdsv
"keine direkte Frage also keine direkt Antwort auf meine Frage bekommen und auch keine  bekommen", noap
"ich habe bei Ihnen angerufen wegen einer Rechnung auf der Rechnung stand die Telefonnummer die ich anrufen sollte darauf wurd ich erstmal fünfmal verbunden  durch Ihre Schleife durch diese Ansage und letztendlich hat mit die  Mitarbeiterin gesagt ich soll woanders anrufen das ist nicht in Ordnung", kdsv
"das Gespräch wurde durch den Mitarbeiter beendet", untr
"das heißt es gleich  ich bekommen auf dem Gespräch und ich hab ja auch ein Gespräch nicht geführt das ist ja witzlos also  ich wollt eigentlich mit einem Kundenberater reden und nicht allmögliche    irgendwas abgeben auf Wiederhören", knbr
"das man mich einfach aus der Leitung wirft ohne das Problem zu klären", untr
"ich hab circa eine halbe Stunde in der Warteschlange gewartet und mein Anruf wurde nicht entgegengenommen bin sondern ich bin direkt hier in die Umfrage gekommen", kmpt
"ich hab circa eine halbe Stunde in der Warteschlange gewartet und mein Anruf wurde nicht entgegengenommen bin sondern ich bin direkt hier in die Umfrage gekommen", knbr
"ich hab seit circa anderthalb Wochen eine Störung mit meinem iPhone dass ich telefonisch nicht erreichbar bin ich hab mehrfach mit Ihrer  Hotline gesprochen  seltsamerweise wusste man von Störung gar nichts interessant ist nur dass so in diversen Internetforen durchaus  Leute die gleichen Probleme hatten und das dort wohl allgemein bekannt war dass im Großraum  wie auch immer das es dort  zu Störungen gekommen ist und  ja schalen Sie mal das Telefon aus schalten Sie wieder ein und  machen Sie mal einen Reset  ich weiß nicht das das kann irgendwo alles nicht sein also  ich zahl für meinen Vertrag neun und sechzig Euro das ist ein Haufen Geld und ich erwarte eigentlich dass wenn ich eine Störung melde dass man dem auch wirklich professionell  nachgeht  mein Vertrag läuft Ende Dezember aus und ich werde meinen Vertrag bei wohl bei Ihnen nicht verlängern danke", kdsv
"ich wurde einfach abgewürgt konnte nicht mehr fragen", untr
"ich warte seit ich warte seit einem halben Jahr auf eine Freischaltung von einer Wohnung nach einem halben Jahr hat man freigeschaltet ohne dass ein Techniker im Haus war und jetzt werden Zahlungen verlangt von denen ich keine Leistungen gekriegt hab so was kann nicht sein und keiner fühlt sich zuständig", kdsv
"der Agent hat mich weggedrückt und meine Frage nicht beantwortet und mir nicht helfen können", untr
"ich bin überhaupt nicht mit einem Kundenberater verbunden worden und es war ständig besetzt und dann kamen Sie mit Ihren Fragen", knbr
"was mir nicht gefallen hat das ist man hat mir ein my Favs en Vertrag Handy für my Favs fähig  versprochen und das ist nicht in  Erfüllung gegangen und  man sollte doch bitte an die Telefonleitungen Leute setzten die auch kompetenzfähig sind Dankeschön", kdsv
"ja der  dann  kann er mir Ihr Ihr kennt Euch da besser aus wie ich  Ihr macht nichts anderes wie den ganzen Tag das Zeug verkaufen oder den Leuten anbieten ich gucke mal ins Internet und seh was und klick mich durch und blick teilweise da nicht durch  was da alles dabei ist oder nicht und muss den Mitarbeiter jede Antwort aus der Nase rausziehen und das kann auch nicht sein na das war jetzt eigentlich schon muss ich sagen wollte", kdsv
"Beratung für Internet schlechte schlechte Empfehlung falsche Preise zig Auftrags  Bestätigung ja", kdsv
"ich habe die die Nummer  angerufen wegen Rechnungsfragen und nach etwas  Tonband Stimmen ist mir genau diese Nummer genannt worden dass ich sie anrufen sollte das heißt ich bin in der Endlosschleife gelandet das ist wirklich keine Hilfe", kdsv
"ich habe die die Nummer  angerufen wegen Rechnungsfragen und nach etwas  Tonband Stimmen ist mir genau diese Nummer genannt worden dass ich sie anrufen sollte das heißt ich bin in der Endlosschleife gelandet das ist wirklich keine Hilfe", knbr
"Gespräch kam nicht zustande war plötzlich hier bei dieser Befragung", knbr
"der Teilnehmer hat einfach aufgelegt", untr
"Funktion war vollkommen unbekannt und Gespräch wurde ohne Ankündigung unterbrochen und abgewiesen Mitarbeiterin konnte mir überhaupt nicht helfen und hatte auch anscheinend keine Lust dazu", kdsv
"Funktion war vollkommen unbekannt und Gespräch wurde ohne Ankündigung unterbrochen und abgewiesen Mitarbeiterin konnte mir überhaupt nicht helfen und hatte auch anscheinend keine Lust dazu", untr
"Funktion war vollkommen unbekannt und Gespräch wurde ohne Ankündigung unterbrochen und abgewiesen Mitarbeiterin konnte mir überhaupt nicht helfen und hatte auch anscheinend keine Lust dazu", kmpt
"nach stundenlangem Warten bin ich nicht mal verbunden worden und werde jetzt zu einer Bewertung befragt das ist Ihr Laden ist ein Sau Laden", kmpt
"nach stundenlangem Warten bin ich nicht mal verbunden worden und werde jetzt zu einer Bewertung befragt das ist Ihr Laden ist ein Sau Laden", knbr
"ich bin noch nicht fertig mit mein Gespräch gewesen und bin weggedrückt worden", untr
"ich  Umfrage gestartet worden so ein Scheiß", untr
"Berater bitte", noap
"ich bin gleich rausgeflogen nachdem ich nicht mal mit einem Berater gesprochen habe", knbr
